209|171|229|191
201|167|233|199
205|169|231|195
204|174|226|196
206|172|228|194
213|169|231|187
206|170|230|194
201|169|231|199
207|169|231|193
209|171|229|191
205|173|227|195
204|170|230|196
207|169|231|193
205|171|229|195
202|172|228|198
203|169|231|197
202|170|230|198
208|166|234|192
210|172|228|190
202|176|224|198
206|168|232|194
212|170|230|188
205|173|227|195
204|170|230|196
204|170|230|196
206|172|228|194
215|171|229|185
203|173|227|197
202|172|228|198
203|167|233|197
210|170|230|190
210|170|230|190
209|169|231|191
206|172|228|194
204|172|228|196
210|172|228|190
207|171|229|193
200|170|230|200
204|170|230|196
209|167|233|191
205|169|231|195
207|169|231|193
210|172|228|190
204|172|228|196
207|169|231|193
205|171|229|195
200|174|226|200
206|172|228|194
206|168|232|194
204|164|236|196
202|170|230|198
206|176|224|194
206|170|230|194
207|165|235|193
209|173|227|191
201|175|225|199
205|169|231|195
208|166|234|192
205|169|231|195
204|172|228|196
206|172|228|194
203|169|231|197
205|169|231|195
208|170|230|192
207|167|233|193
210|172|228|190
205|175|225|195
204|170|230|196
204|168|232|196
205|167|233|195
205|171|229|195
208|172|228|192
210|172|232|194
212|172|232|192
207|171|233|197
200|172|232|204
209|171|233|195
208|166|234|192
205|173|227|195
210|170|230|190
205|167|233|195
207|171|229|193
207|171|229|193
200|168|232|200
208|170|230|192
207|171|229|193
201|169|231|199
209|167|233|191
207|169|231|193
204|170|230|196
208|176|224|192
205|171|229|195
205|169|231|195
213|167|233|187
207|169|231|193
207|171|229|193
203|169|231|197
200|172|228|200
207|169|231|193
210|166|234|190
208|172|230|190
206|172|228|194
208|168|232|192
206|170|230|194
204|172|228|196
205|173|227|195
206|168|232|194
202|162|236|196
205|165|233|193
212|170|228|186
208|174|224|190
196|168|230|202
203|169|231|197
213|169|231|187
208|170|230|192
201|169|231|199
207|167|233|193
207|171|229|193
200|172|228|200
208|168|232|192
208|168|232|192
208|172|228|192
205|171|229|195
206|166|234|194
205|167|233|195
199|167|233|201
204|172|228|196
206|170|230|194
207|169|231|193
211|169|231|189
213|169|231|187
201|169|231|199
202|168|232|198
203|169|231|197
209|169|231|191
210|170|230|190
204|170|230|196
203|169|231|197
208|168|232|192
209|163|237|191
210|168|232|190
207|173|227|193
198|170|230|202
202|172|228|198
205|171|229|195
208|166|234|192
210|166|234|190
207|169|231|193
204|168|232|196
201|169|231|199
210|170|230|190
208|172|228|192
203|169|231|197
206|168|232|194
207|169|231|193
209|165|235|191
208|170|230|192
202|172|228|198
204|168|232|196
209|169|231|191
206|168|232|194
203|165|235|197
209|169|231|191
211|171|229|189
206|170|230|194
203|167|233|197
203|167|233|197
204|172|228|196
205|171|229|195
212|166|234|188
209|167|233|191
207|167|233|193
206|168|232|194
204|172|228|196
212|170|230|188
206|166|234|194
205|171|229|195
204|168|232|196
204|162|238|196
210|170|230|190
205|171|229|195
200|170|230|200
203|167|233|197
208|166|234|192
206|170|230|194
205|167|233|195
207|165|235|193
206|172|228|194
205|169|231|195
205|167|233|195
210|170|230|190
210|172|228|190
204|172|228|196
205|169|231|195
210|162|238|190
210|170|230|190
204|168|232|196
205|169|231|195
206|170|230|194
202|168|232|198
210|168|232|190
206|166|234|194
200|166|234|200
204|170|230|196
206|170|230|194
207|169|231|193
201|167|233|199
208|166|234|192
211|167|233|189
213|171|229|187
203|171|229|197
198|170|230|202
202|168|230|196
204|168|230|194
207|163|235|191
206|168|230|192
207|167|231|191
211|167|235|187
204|172|228|196
200|170|230|200
205|169|231|195
205|165|235|195
209|167|233|191
212|170|232|190
208|168|234|194
204|168|234|198
204|170|232|198
207|171|231|195
207|169|231|193
204|168|232|196
207|167|233|193
209|167|233|191
207|167|233|193
210|168|232|190
201|169|231|199
202|170|230|198
208|166|234|192
207|167|233|193
204|172|228|196
207|167|233|193
205|171|229|195
207|169|231|193
207|161|239|193
206|170|230|194
212|168|232|188
210|164|236|190
199|167|233|201
200|168|232|200
204|172|228|196
207|169|231|193
209|163|237|191
210|170|230|190
203|169|231|197
202|168|232|198
209|165|235|191
209|167|233|191
207|167|233|193
203|167|233|197
206|170|228|192
210|166|232|188
206|166|232|192
207|167|231|191
205|169|229|193
201|167|231|197
207|165|235|193
205|169|231|195
201|167|233|199
209|165|235|191
207|171|229|193
206|170|230|194
207|167|233|193
202|168|232|198
205|167|233|195
207|165|235|193
210|164|236|190
212|168|232|188
209|169|231|191
199|169|231|201
202|168|232|198
209|165|235|191
206|168|232|194
210|168|232|190
208|164|236|192
206|170|230|194
207|169|231|193
202|168|232|198
203|167|233|197
209|163|237|191
209|165|235|191
210|170|230|190
205|169|231|195
202|164|236|198
206|168|232|194
209|171|229|191
206|164|236|194
207|167|233|193
210|168|232|190
205|167|233|195
196|164|236|204
205|167|231|193
207|167|231|191
206|168|230|192
202|168|230|196
201|169|231|195
206|166|236|192
207|163|237|193
207|167|233|193
206|166|234|194
207|167|233|193
208|168|232|192
208|170|232|194
207|167|235|195
208|168|234|194
204|170|232|198
202|170|232|200
211|169|233|191
207|169|231|193
205|165|235|195
204|166|236|194
203|167|235|195
210|166|234|190
214|172|228|186
203|169|231|197
203|165|235|197
207|169|231|193
206|168|232|194
209|165|235|191
202|164|236|198
207|167|233|193
211|169|231|189
209|165|235|191
199|165|235|201
201|167|233|199
212|164|236|188
208|166|234|192
208|172|228|192
208|166|234|192
205|169|231|195
207|167|233|193
203|161|239|197
204|168|232|196
206|172|228|194
211|165|235|189
203|165|235|197
207|169|231|193
210|168|232|190
208|162|238|192
206|164|236|194
202|166|234|198
210|168|232|190
208|170|230|192
205|169|233|197
207|169|233|195
205|169|233|197
206|164|238|196
206|168|234|196
208|168|232|192
205|165|235|195
209|163|237|191
212|168|232|188
204|166|234|196
202|168|232|198
209|167|233|191
211|165|235|189
204|168|232|196
204|164|236|196
208|168|232|192
205|167|233|195
209|167|233|191
210|166|234|190
205|165|235|195
202|170|230|198
204|168|232|196
213|167|233|187
208|166|234|192
201|167|233|199
206|166|234|194
209|167|233|191
204|166|234|196
207|167|233|193
209|165|235|191
212|166|234|188
205|167|233|195
200|166|234|200
204|166|234|196
206|168|232|194
212|168|232|188
209|163|237|191
205|167|233|195
203|167|233|197
208|164|236|192
212|166|234|188
209|167|233|191
204|170|230|196
204|168|232|196
209|163|237|191
205|167|233|195
205|169|231|195
210|166|234|190
208|162|238|192
203|165|235|197
202|168|232|198
211|163|237|189
212|166|234|188
209|167|233|191
202|168|232|198
206|168|232|194
209|167|233|191
206|168|232|194
205|165|235|195
202|162|238|198
207|167|233|193
209|165|235|191
209|163|237|191
204|168|232|196
203|165|235|197
206|168|232|194
208|168|232|192
205|163|237|195
209|165|235|191
206|166|234|194
203|169|231|197
211|165|235|189
203|165|235|197
204|170|230|196
210|164|236|190
213|159|241|187
207|167|233|193
209|167|233|191
204|166|234|196
205|167|233|195
207|167|233|193
204|164|236|196
206|164|236|194
207|171|229|193
211|167|233|189
208|166|234|192
204|166|234|196
207|165|235|193
209|165|235|191
205|167|233|195
208|166|234|192
212|164|236|188
202|168|232|198
203|165|235|197
205|165|235|195
208|166|234|192
213|165|235|187
217|177|223|183
205|165|235|195
207|165|235|193
209|169|231|191
209|165|235|191
209|167|233|191
187|155|247|211
205|167|235|193
209|167|233|191
203|167|233|197
209|165|235|191
206|168|232|194
204|166|234|196
205|165|235|195
211|165|235|189
210|164|236|190
206|166|234|194
204|168|232|196
207|163|237|193
208|162|238|192
208|166|234|192
209|169|231|191
203|167|233|197
204|162|238|196
207|165|235|193
207|165|235|193
207|169|231|193
207|167|233|193
207|165|235|193
204|172|228|196
203|167|233|197
210|160|240|190
210|166|234|190
208|168|232|192
204|164|236|196
210|164|236|190
205|167|233|195
204|164|236|196
208|162|238|192
210|168|234|188
204|166|234|196
208|166|234|192
216|166|234|184
201|167|233|199
205|163|237|195
211|163|237|189
205|167|233|195
206|166|234|194
205|167|233|195
203|163|237|197
207|165|235|193
212|168|232|188
206|166|234|194
205|163|237|195
212|162|238|188
210|166|234|190
204|166|236|194
204|166|236|194
207|167|233|193
203|163|237|197
206|164|236|194
208|164|236|192
213|167|233|187
207|165|235|193
206|164|236|194
204|166|234|196
204|166|234|196
211|165|235|189
210|166|234|190
199|169|233|199
200|166|236|198
210|168|232|190
208|162|236|190
206|160|238|192
208|166|232|190
209|167|231|189
205|163|235|193
207|159|241|193
208|166|234|192
205|167|233|195
204|166|234|196
202|168|232|198
203|163|237|197
208|164|236|192
207|165|235|193
206|162|238|194
213|165|235|187
212|164|236|188
203|165|235|197
209|169|231|191
208|164|236|192
205|165|235|195
211|163|237|189
205|163|237|195
201|165|235|199
206|166|234|194
206|166|234|194
207|167|233|193
210|164|236|190
208|164|236|192
209|163|237|191
205|163|237|195
206|168|232|194
209|167|233|191
208|164|236|192
209|165|235|191
203|165|235|197
206|160|240|194
208|164|236|192
203|163|237|197
211|165|235|189
212|166|234|188
203|165|235|197
203|167|233|197
211|163|237|189
208|166|234|192
206|166|234|194
210|162|238|190
209|161|239|191
204|164|236|196
203|167|233|197
203|167|233|197
210|164|236|190
212|164|236|188
205|163|237|195
206|162|238|194
214|162|238|186
202|166|234|198
208|166|234|192
209|169|231|191
203|161|239|197
208|164|236|192
208|164|236|192
203|161|239|197
206|166|234|194
206|166|234|194
208|164|236|192
208|166|234|192
206|166|234|194
210|162|238|190
207|165|235|193
204|164|236|196
207|161|239|193
205|165|235|195
208|166|234|192
209|167|233|191
198|162|238|202
203|161|239|197
207|167|233|193
211|163|237|189
212|162|238|188
207|163|237|193
205|163|237|195
202|166|234|198
210|166|234|190
209|165|235|191
211|165|235|189
209|163|237|191
203|161|239|197
208|164|236|192
205|163|237|195
207|167|233|193
207|165|235|193
211|163|237|189
208|166|234|192
205|163|237|195
205|159|241|195
205|165|235|195
208|164|236|192
209|161|239|191
210|166|234|190
204|168|232|196
205|163|237|195
209|163|237|191
211|167|233|189
206|164|236|194
202|164|234|196
204|160|238|194
211|163|235|187
210|162|236|188
204|160|238|194
205|163|235|193
211|167|233|189
206|164|236|194
208|162|238|192
207|163|237|193
204|168|232|196
204|164|236|196
209|163|237|191
206|162|238|194
201|165|235|199
211|167|233|189
207|165|235|193
204|164|236|196
210|162|238|190
208|164|236|192
208|166|234|192
210|164|236|190
207|161|239|193
208|164|236|192
208|164|236|192
209|161|239|191
204|166|234|196
202|166|234|198
208|162|238|192
206|162|238|194
209|167|233|191
208|162|238|192
205|163|237|195
210|164|236|190
207|165|235|193
207|167|235|195
203|163|239|199
207|161|241|195
217|167|235|185
208|166|236|194
209|163|237|191
211|165|235|189
206|162|238|194
206|164|236|194
204|164|236|196
200|168|232|200
210|162|238|190
207|161|239|193
206|164|236|194
205|161|239|195
208|166|234|192
212|166|234|188
210|164|236|190
211|165|235|189
205|163|237|195
200|162|238|200
209|163|237|191
212|164|236|188
200|162|238|200
203|161|239|197
207|165|235|193
206|164|236|194
210|162|238|190
208|164|236|192
209|161|241|193
210|164|238|192
208|166|236|194
207|165|237|195
206|164|238|196
208|164|238|194
209|163|237|191
209|163|237|191
209|165|235|191
205|161|239|195
206|162|238|194
204|166|234|196
207|161|239|193
208|162|238|192
203|169|231|197
207|161|239|193
208|162|238|192
207|165|235|193
210|162|238|190
214|164|236|186
206|162|238|194
203|161|239|197
209|163|237|191
206|164|236|194
209|163|235|189
210|164|234|188
199|161|237|199
205|161|237|193
209|163|235|189
205|165|237|197
205|163|239|197
212|164|238|190
212|164|238|190
208|164|238|194
206|162|240|196
208|160|240|192
208|164|236|192
209|167|233|191
200|160|240|200
202|162|238|198
210|164|236|190
209|165|235|191
205|161|239|195
206|158|242|194
209|163|237|191
210|168|232|190
206|162|238|194
202|158|242|198
208|164|236|192
209|163|237|191
204|160|240|196
207|165|235|193
210|162|238|190
211|161|239|189
208|162|238|192
209|163|237|191
207|163|237|193
206|164|236|194
206|162|238|194
201|161|239|199
208|164|236|192
211|163|237|189
210|162|238|190
210|164|236|190
208|162|238|192
202|162|238|198
205|165|235|195
212|162|238|188
206|162|238|194
207|163|237|193
205|161|239|195
208|164|236|192
212|164|236|188
205|159|241|195
205|159|241|195
210|164|236|190
211|163|237|189
210|164|236|190
200|162|238|200
203|159|241|197
210|162|238|190
205|165|235|195
202|162|238|198
207|163|237|193
207|163|237|193
212|164|236|188
208|160|240|192
204|162|238|196
206|158|236|188
206|160|234|188
199|165|229|195
204|160|234|190
207|159|235|187
208|160|240|192
200|160|240|200
207|165|235|193
207|163|237|193
202|160|240|198
208|160|240|192
210|162|238|190
209|161|239|191
209|163|237|191
204|164|236|196
203|161|239|197
206|164|236|194
207|165|235|193
206|160|240|194
211|159|241|189
207|163|237|193
208|164|236|192
211|161|239|189
204|160|240|196
211|161|239|189
212|164|236|188
202|162|238|198
203|161|239|197
208|164|238|194
208|164|238|194
211|161|241|191
213|165|237|189
205|163|239|197
206|164|238|196
209|163|237|191
206|158|242|194
209|163|237|191
211|165|235|189
211|159|241|189
206|158|242|194
207|161|239|193
209|163|237|191
203|163|237|197
205|161|239|195
209|163|237|191
206|162|238|194
204|160|236|192
210|162|234|186
205|159|237|191
204|158|238|192
206|160|236|190
204|158|238|192
205|163|237|195
206|164|236|194
211|159|241|189
207|163|237|193
207|163|237|193
209|159|241|191
213|159|241|187
210|162|238|190
205|163|237|195
205|165|235|195
210|160|240|190
210|160|240|190
209|161|239|191
205|159|241|195
204|164|236|196
205|165|235|195
209|161|239|191
205|161|239|195
205|161|239|195
205|165|235|195
210|162|238|190
213|159|241|187
202|164|236|198
208|160|240|192
211|163|237|189
213|163|237|187
200|154|246|200
205|159|241|195
208|162|238|192
204|162|238|196
209|165|235|191
210|162|238|190
208|158|242|192
211|159|241|189
207|167|233|193
205|165|233|193
204|160|238|194
202|162|236|196
211|161|237|187
209|161|237|189
211|161|239|189
208|160|240|192
197|159|241|203
206|162|238|194
208|162|238|192
209|163|237|191
212|158|242|188
207|159|241|193
204|164|236|196
207|163|237|193
208|158|242|192
205|159|241|195
206|164|236|194
206|164|236|194
215|159|241|185
210|160|240|190
204|160|240|196
208|160|240|192
210|160|240|190
204|160|240|196
204|162|238|196
206|162|238|194
213|161|239|187
211|163|237|189
206|160|240|194
202|158|242|198
205|161|239|195
211|163|237|189
210|160|240|190
208|160|240|192
205|163|237|195
205|161|239|195
209|161|239|191
208|162|238|192
210|160|240|190
209|161|239|191
207|163|237|193
211|161|239|189
206|158|242|194
208|162|238|192
208|162|238|192
201|161|237|197
203|159|239|195
207|163|235|191
209|159|239|189
209|157|241|189
204|162|236|194
209|161|239|191
208|162|238|192
208|164|236|192
203|159|241|197
203|159|241|197
209|159|241|191
208|156|244|192
201|163|237|199
209|163|237|191
208|160|240|192
206|160|240|194
208|164|236|192
210|164|236|190
205|159|241|195
201|159|241|199
213|157|243|187
215|159|241|185
208|164|236|192
204|164|236|196
210|160|240|190
211|161|239|189
207|159|241|193
203|159|241|197
206|164|236|194
208|162|238|192
210|160|240|190
206|162|238|194
206|162|238|194
212|162|238|188
206|160|240|194
205|157|243|195
207|163|237|193
213|163|237|187
205|161|239|195
201|159|241|199
216|158|242|184
210|162|238|190
207|159|241|193
211|159|241|189
210|160|240|190
206|162|238|194
204|158|242|196
206|158|242|194
215|165|235|185
208|160|240|192
207|159|241|193
208|164|236|192
206|164|236|194
206|162|238|194
209|159|241|191
206|158|242|194
205|159|241|195
211|161|239|189
205|161|239|195
204|160|240|196
210|158|242|190
207|159|241|193
205|163|237|195
205|159|241|195
215|159|241|185
213|163|237|187
205|163|237|195
205|157|243|195
209|155|245|191
206|162|238|194
208|160|240|192
208|156|244|192
206|162|238|194
212|166|234|188
211|161|239|189
201|161|239|199
207|159|241|193
212|162|238|188
204|162|238|196
209|155|245|191
213|159|241|187
206|162|238|194
205|159|241|195
207|161|239|193
205|163|237|195
208|162|238|192
207|159|241|193
201|157|243|199
209|163|237|191
214|160|240|186
210|160|240|190
207|159|241|193
202|156|244|198
204|160|240|196
211|161|239|189
214|162|238|186
202|156|244|198
205|161|239|195
205|163|235|193
201|161|237|197
211|155|243|187
207|159|239|191
205|157|241|193
207|155|243|191
208|160|240|192
207|163|237|193
208|158|242|192
213|157|243|187
206|162|238|194
205|157|243|195
207|157|241|191
208|160|238|190
209|161|237|189
209|163|235|189
203|161|237|195
201|159|241|199
208|156|244|192
210|160|240|190
209|161|239|191
210|162|238|190
209|157|243|191
204|154|246|196
207|159|241|193
209|159|241|191
208|160|240|192
213|161|239|187
207|159|241|193
206|158|242|194
208|164|236|192
207|161|239|193
205|159|241|195
207|155|245|193
215|159|241|185
211|161|239|189
205|159|241|195
203|165|235|197
209|161|239|191
207|157|243|193
207|159|241|193
205|155|245|195
206|158|242|194
208|160|240|192
206|160|240|194
205|159|241|195
212|158|242|188
212|162|238|188
209|161|239|191
208|162|238|192
211|157|243|189
210|158|242|190
208|158|242|192
209|159|241|191
203|161|239|197
202|160|240|198
204|158|242|196
207|157|243|193
214|158|242|186
211|161|239|189
209|161|239|191
209|159|241|191
208|160|240|192
205|159|241|195
205|157|243|195
207|159|241|193
211|159|241|189
204|160|240|196
206|160|240|194
212|158|242|188
211|157|243|189
206|160|240|194
210|160|240|190
206|160|240|194
203|157|243|197
210|160|240|190
207|159|239|191
207|155|243|191
203|155|243|195
203|159|239|195
208|160|238|190
210|156|244|190
206|158|242|194
204|160|240|196
209|157|243|191
207|161|239|193
209|163|237|191
210|158|242|190
207|157|243|193
207|157|243|193
207|163|237|193
210|160|240|190
205|159|241|195
207|159|241|193
215|159|241|185
208|160|240|192
207|159|241|193
205|161|239|195
206|158|242|194
210|154|246|190
207|159|241|193
209|161|239|191
211|161|239|189
202|160|240|198
207|161|241|195
205|159|243|197
206|160|244|194
218|168|234|184
208|160|242|194
207|155|247|195
212|158|242|188
208|158|242|192
205|157|243|195
205|161|239|195
215|163|237|185
207|157|243|193
204|156|244|196
208|158|242|192
211|163|237|189
210|162|238|190
206|160|240|194
207|159|241|193
209|155|245|191
205|157|243|195
209|157|243|191
209|159|241|191
203|163|237|197
209|157|241|193
211|155|239|191
208|152|242|194
211|155|239|191
212|156|238|190
205|157|237|197
203|157|243|197
213|157|243|187
208|160|240|192
210|158|242|190
211|161|239|189
202|160|240|198
208|158|242|192
211|159|241|189
204|158|242|196
203|155|245|197
210|158|242|190
210|158|242|190
209|155|245|191
208|158|242|192
205|159|241|195
209|159|241|191
212|158|242|188
201|157|243|199
209|161|241|193
212|158|244|190
208|158|244|194
202|158|244|200
207|159|243|195
210|160|240|190
208|160|240|192
208|160|240|192
206|160|240|194
205|159|241|195
210|154|246|190
207|153|247|193
208|158|242|192
210|156|244|190
204|160|240|196
204|160|240|196
209|157|243|191
210|160|240|190
212|156|244|188
206|156|244|194
206|158|242|194
208|156|244|192
206|158|242|194
206|160|240|194
207|159|241|193
208|156|244|192
207|157|243|193
207|163|237|193
207|163|237|193
207|157|241|191
211|151|247|187
213|157|241|185
207|159|239|191
206|156|242|192
209|157|241|189
207|161|239|193
205|155|245|195
209|157|243|191
212|160|240|188
207|157|243|193
204|158|242|196
209|157|243|191
211|161|239|189
213|157|243|187
209|157|243|191
207|159|241|193
207|159|241|193
197|155|245|203
209|153|247|191
210|158|242|190
209|159|241|191
207|155|245|193
207|159|241|193
210|158|242|190
206|158|242|194
205|161|239|195
205|159|241|195
209|157|243|191
210|154|246|190
203|157|243|197
206|160|240|194
209|159|241|191
213|155|245|187
205|155|245|195
211|159|241|189
208|160|240|192
199|159|241|201
209|157|243|191
211|153|247|189
205|155|243|193
207|157|241|191
211|155|243|187
210|158|240|188
204|158|240|194
205|159|239|193
208|156|242|190
206|156|242|192
210|158|240|188
206|154|244|192
201|155|243|197
204|156|242|194
208|160|240|192
208|158|242|192
216|150|250|184
212|158|242|188
206|158|242|194
204|160|240|196
206|154|246|194
205|155|245|195
206|158|242|194
208|158|242|192
213|159|241|187
210|154|246|190
209|155|245|191
213|163|237|187
207|161|239|193
206|152|248|194
204|156|244|196
204|160|240|196
205|155|243|193
206|154|244|192
207|157|241|191
206|158|240|192
206|156|242|192
205|155|243|193
211|157|243|189
213|155|245|187
203|155|245|197
207|157|243|193
210|160|240|190
206|160|240|194
204|156|244|196
205|153|247|195
212|156|244|188
211|157|243|189
203|157|243|197
208|158|242|192
210|158|242|190
213|161|239|187
202|158|242|198
201|155|245|199
206|156|244|194
211|155|245|189
211|153|247|189
202|158|242|198
205|159|241|195
214|158|242|186
211|159|241|189
208|158|242|192
207|157|243|193
202|156|244|198
211|157|243|189
217|155|245|183
207|155|245|193
205|159|241|195
212|160|240|188
206|156|244|194
209|155|245|191
207|157|243|193
205|159|241|195
208|158|242|192
206|156|244|194
208|154|246|192
209|155|245|191
210|160|240|190
211|157|243|189
205|157|243|195
203|159|241|197
214|156|244|186
210|156|244|190
208|156|244|192
212|156|244|188
207|153|247|193
209|157|243|191
203|161|239|197
201|157|243|199
210|156|244|190
209|157|243|191
208|154|246|192
208|154|246|192
213|159|241|187
206|156|244|194
202|156|244|198
208|160|240|192
208|158|242|192
209|157|243|191
206|158|242|194
205|155|245|195
207|155|245|193
209|155|245|191
212|152|248|188
206|156|244|194
204|162|238|196
210|156|244|190
212|154|246|188
203|157|243|197
212|154|246|188
206|160|240|194
202|160|240|198
213|155|245|187
208|152|248|192
210|156|244|190
215|159|241|185
206|154|246|194
205|157|243|195
208|156|244|192
204|152|248|196
209|159|241|191
211|157|243|189
206|154|246|194
205|155|245|195
208|156|244|192
213|157|243|187
207|157|243|193
203|161|239|197
207|157|243|193
207|151|249|193
208|154|248|194
211|159|243|191
213|159|243|189
206|158|244|196
209|159|243|193
210|152|250|192
210|156|244|190
211|157|243|189
206|158|242|194
206|160|240|194
214|148|252|186
209|155|245|191
209|155|245|191
208|156|244|192
203|157|243|197
206|156|244|194
208|156|244|192
208|152|248|192
211|155|245|189
210|156|244|190
205|157|245|193
203|157|243|197
212|156|244|188
209|155|245|191
209|157|243|191
214|158|242|186
208|154|246|192
206|154|246|194
207|157|243|193
204|158|242|196
211|155|245|189
208|156|244|192
209|155|245|191
207|157|243|193
202|156|244|198
210|154|246|190
208|158|242|192
211|155|245|189
210|152|248|190
204|156|244|196
210|154|246|190
214|156|246|188
209|163|239|193
206|160|242|196
208|156|246|194
206|152|250|196
212|156|246|190
213|153|243|191
210|152|244|194
212|154|242|192
207|157|239|197
213|155|241|191
209|153|247|191
207|153|247|193
209|157|243|191
210|160|240|190
210|156|244|190
204|156|244|196
202|154|246|198
206|152|248|194
211|155|245|189
215|159|241|185
207|155|245|193
204|152|248|196
208|158|242|192
209|157|243|191
211|155|245|189
208|154|246|192
207|153|247|193
214|158|242|186
206|156|244|194
202|152|248|198
208|154|246|192
208|152|248|192
208|156|244|192
209|159|241|191
207|157|243|193
209|153|247|191
207|151|249|193
209|153|247|191
212|156|244|188
210|156|244|190
203|155|245|197
202|158|242|198
208|156|244|192
211|155|245|189
210|154|246|190
207|157|243|193
209|155|247|193
211|157|245|191
205|157|245|197
205|153|249|197
210|158|244|192
208|160|240|192
217|147|253|183
211|151|249|189
204|158|242|196
202|156|244|198
214|154|246|186
213|155|245|187
210|154|246|190
207|157|245|191
202|158|244|196
206|154|246|194
208|156|244|192
212|156|246|190
212|156|246|190
206|154|248|196
209|157|245|193
212|158|244|190
206|154|248|196
206|154|246|194
209|153|247|191
212|152|248|188
208|154|246|192
206|154|246|194
207|157|245|191
210|156|246|188
208|152|248|192
208|156|244|192
210|154|246|190
203|151|249|197
205|153|247|195
213|157|243|187
206|158|242|194
203|155|245|197
210|154|246|190
207|157|243|193
207|155|245|193
214|152|248|186
212|152|248|188
203|153|247|197
210|156|244|190
208|156|244|192
203|153|247|197
211|155|245|189
208|154|246|192
206|152|248|194
209|157|243|191
206|156|244|194
206|152|248|194
214|154|246|186
213|155|245|187
204|154|246|196
206|156|244|194
211|155|245|189
214|154|246|186
207|153|247|193
210|152|248|190
209|157|243|191
202|162|238|198
206|152|248|194
210|156|246|192
212|158|244|190
208|156|246|194
207|151|251|195
210|154|248|192
209|159|241|191
204|154|246|196
207|149|251|193
209|153|247|191
210|156|244|190
206|158|242|194
203|155|245|197
207|155|245|193
208|154|246|192
208|152|248|192
206|156|246|192
208|156|244|192
208|150|250|192
213|151|249|187
208|156|244|192
205|153|247|195
208|154|246|192
209|155|245|191
213|153|247|187
209|153|247|191
204|156|244|196
207|153|247|193
212|152|248|188
208|156|244|192
209|157|243|191
207|153|247|193
204|152|248|196
209|153|247|191
208|152|248|192
209|153|247|191
210|156|244|190
210|154|246|190
207|155|245|193
202|154|246|198
212|152|248|188
209|151|249|191
208|152|248|192
210|156|244|190
207|159|241|193
205|155|245|195
205|151|249|195
211|149|251|189
210|152|248|190
208|154|246|192
209|153|247|191
212|156|244|188
214|158|242|186
205|153|247|195
195|153|247|205
211|155|245|189
216|154|246|184
209|151|249|191
203|155|245|197
210|156|244|190
210|152|248|190
206|154|246|194
205|153|247|195
208|156|244|192
213|155|245|187
210|154|248|192
209|153|249|193
214|150|252|188
209|157|245|193
210|158|244|192
205|151|249|195
202|152|248|198
213|155|245|187
208|154|246|192
199|151|249|201
211|153|247|189
214|154|246|186
209|155|245|191
209|153|247|191
209|149|251|191
211|151|249|189
209|153|247|191
208|158|242|192
209|157|243|191
209|151|249|191
210|154|246|190
209|153|247|191
206|152|248|194
209|153|247|191
207|155|245|193
203|155|245|197
207|149|251|193
213|149|251|187
212|154|246|188
201|157|243|199
203|153|247|197
208|154|246|192
210|150|250|190
210|154|246|190
209|159|241|191
209|151|249|191
206|152|248|194
213|151|249|187
212|152|248|188
205|157|243|195
208|154|246|192
208|154|246|192
205|155|245|195
206|150|250|194
212|152|248|188
216|156|244|184
203|153|245|195
203|149|249|195
211|151|247|187
204|150|248|194
206|154|244|192
211|155|243|187
209|153|247|191
206|154|246|194
208|154|246|192
216|150|250|184
210|152|248|190
203|153|247|197
204|154|244|194
208|152|246|190
208|150|248|190
209|151|247|189
212|152|246|186
205|151|247|193
207|155|249|197
211|157|247|193
215|157|247|189
209|155|249|195
210|152|252|194
206|150|250|194
206|156|244|194
207|153|247|193
206|154|248|192
213|153|249|185
210|152|248|190
210|152|248|190
207|155|245|193
208|154|246|192
210|150|250|190
207|153|247|193
209|151|249|191
204|150|250|196
212|154|246|188
212|156|244|188
205|155|245|195
210|152|248|190
210|152|248|190
205|151|249|195
209|153|247|191
210|154|246|190
210|148|252|190
212|150|250|188
208|152|248|192
205|153|247|195
208|154|246|192
207|157|243|193
208|152|248|192
213|147|253|187
209|151|249|191
209|151|247|189
205|151|247|193
204|150|248|194
214|154|244|184
210|154|244|188
203|151|247|195
199|149|249|199
213|151|247|185
214|152|246|184
208|152|246|190
209|153|245|189
206|154|246|194
206|154|246|194
211|151|249|189
208|152|248|192
202|154|246|198
207|151|249|193
212|152|248|188
209|155|245|191
202|152|248|198
211|151|249|189
211|151|249|189
214|154|246|186
207|153|247|193
203|149|251|197
206|152|248|194
206|152|248|194
215|149|251|185
214|152|248|186
209|153|247|191
209|153|247|191
205|151|249|195
207|153|247|193
207|153|247|193
207|151|249|193
213|149|251|187
212|152|248|188
209|155|245|191
209|153|247|191
209|147|253|191
204|152|248|196
209|151|249|191
215|149|251|185
209|155|245|191
206|152|248|194
207|153|247|193
212|154|246|188
213|147|253|187
205|153|247|195
205|153|247|195
212|150|250|188
209|149|251|191
206|152|250|196
211|153|249|191
209|157|245|193
209|155|247|193
212|152|250|190
208|150|250|192
205|149|251|195
211|151|249|189
212|154|246|188
206|152|248|194
207|147|253|193
214|154|246|186
212|152|248|188
207|151|249|193
206|154|246|194
210|154|246|190
213|149|251|187
205|151|249|195
204|154|246|196
210|150|250|190
210|154|246|190
211|151|249|189
209|145|255|191
211|151|249|189
213|155|245|187
206|152|248|194
201|155|245|199
